drug_event_pair,drug,event,is_anomaly,anomaly_score,count,prr,ror,chi2,serious_rate,death_rate,hosp_rate,life_threat_rate,disable_rate
Venetoclax||Immunosuppression,Venetoclax,Immunosuppression,False,0.4712136800027561,1.0,4.951241782322864,4.951241782322864,2.731397894029107,0.0,0.0,0.0,0.0,0.0
Venetoclax||White blood cell count decreased,Venetoclax,White blood cell count decreased,False,0.47119620758215147,14.0,1.6762359171198067,1.6762359171198067,3.5163274709976724,0.8571428571428571,0.07142857142857142,0.42857142857142855,0.0,0.0
Abemaciclib||Scratch,Abemaciclib,Scratch,False,0.47117888164197524,1.0,14.446039340776183,14.446039340776183,9.16677529863282,0.0,0.0,0.0,0.0,0.0
Crizotinib||Tongue disorder,Crizotinib,Tongue disorder,False,0.47117888164197524,1.0,14.588835212023618,14.588835212023618,9.272845219756787,0.0,0.0,0.0,0.0,0.0
Ibrutinib||Lung disorder,Ibrutinib,Lung disorder,False,0.47116767167382223,3.0,1.584891240446796,1.584891240446796,0.5982640029173336,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333
Niraparib||Blood alkaline phosphatase increased,Niraparib,Blood alkaline phosphatase increased,False,0.47115856564925734,3.0,0.8414213708060955,0.8414213708060956,0.08056606577175456,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
Osimertinib||Musculoskeletal chest pain,Osimertinib,Musculoskeletal chest pain,False,0.4711262655908732,3.0,6.176470588235294,6.176470588235294,10.730836857383828,1.0,0.6666666666666666,0.0,0.0,0.0
Niraparib||Neoplasm malignant,Niraparib,Neoplasm malignant,False,0.47110076847898963,1.0,0.2999834222245088,0.2999834222245088,1.5145643658507384,1.0,0.0,0.0,1.0,0.0
Bortezomib||Polyp,Bortezomib,Polyp,False,0.4710980389794679,1.0,32.88299817184644,32.88299817184644,14.990850998635647,1.0,0.0,0.0,0.0,0.0
Bortezomib||Myelitis transverse,Bortezomib,Myelitis transverse,False,0.4710980389794679,1.0,32.88299817184644,32.88299817184644,14.990850998635647,1.0,0.0,0.0,0.0,0.0
Gefitinib||Cholelithiasis,Gefitinib,Cholelithiasis,False,0.47107424591089125,1.0,1.8214707171516233,1.8214707171516236,0.34172765138811756,1.0,0.0,1.0,0.0,1.0
Dabrafenib||Thyroidectomy,Dabrafenib,Thyroidectomy,False,0.47106391944300163,1.0,0.0,0.0,33.90142407949301,1.0,1.0,0.0,0.0,0.0
Olaparib||Drug intolerance,Olaparib,Drug intolerance,False,0.4710281288295595,8.0,3.065768055515892,3.065768055515892,9.683876232280166,0.75,0.0,0.25,0.0,0.125
Cetuximab||Hair growth abnormal,Cetuximab,Hair growth abnormal,False,0.4710114971230316,2.0,15.652173913043478,15.652173913043478,21.54749696073243,0.5,0.0,0.0,0.0,0.0
Dabrafenib||Abdominal pain,Dabrafenib,Abdominal pain,False,0.470992846803574,6.0,0.6157435003897473,0.6157435003897473,1.3604406649183118,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
Olaparib||Therapy cessation,Olaparib,Therapy cessation,False,0.4709893020789345,1.0,0.8540381558028617,0.8540381558028617,0.023399117432900175,1.0,0.0,0.0,0.0,1.0
Osimertinib||Anti-platelet antibody,Osimertinib,Anti-platelet antibody,False,0.4709826865617157,1.0,0.0,0.0,33.970937447264795,1.0,1.0,0.0,0.0,0.0
Bevacizumab||Embolism arterial,Bevacizumab,Embolism arterial,False,0.4709756100852743,1.0,15.349771949828964,15.349771949828963,8.655751060289102,1.0,1.0,0.0,0.0,0.0
Durvalumab||Pain,Durvalumab,Pain,False,0.47096575554218484,4.0,0.6232939402137936,0.6232939402137936,0.8719922639495787,0.75,0.25,0.5,0.0,0.0
Epcoritamab||Spinal stenosis,Epcoritamab,Spinal stenosis,False,0.47095977734891836,3.0,0.0,0.0,104.91973740028263,1.0,0.0,1.0,0.0,0.0
Bortezomib||Disease progression,Bortezomib,Disease progression,False,0.4709512610285168,9.0,0.34896105137848904,0.3489610513784891,10.276262600609492,1.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0
Abemaciclib||Multiple sclerosis relapse,Abemaciclib,Multiple sclerosis relapse,False,0.4709427799277809,1.0,14.446039340776183,14.446039340776183,9.16677529863282,1.0,0.0,1.0,0.0,0.0
Vemurafenib||Acute respiratory distress syndrome,Vemurafenib,Acute respiratory distress syndrome,False,0.470916630049841,1.0,0.938220386057492,0.938220386057492,0.003850345961634666,1.0,0.0,0.0,1.0,0.0
Niraparib||Haemorrhoids,Niraparib,Haemorrhoids,False,0.470916630049841,1.0,0.8147992986702663,0.8147992986702665,0.037935912007915386,1.0,0.0,0.0,1.0,0.0
Niraparib||Cholelithiasis,Niraparib,Cholelithiasis,False,0.470916630049841,1.0,0.9006019447445593,0.9006019447445593,0.009839711107419215,1.0,0.0,0.0,1.0,0.0
Palbociclib||Feeling hot,Palbociclib,Feeling hot,False,0.47090046424788357,3.0,3.7442478284975054,3.744247828497505,5.285213723962367,0.0,0.0,0.0,0.0,0.0
Niraparib||Loss of personal independence in daily activities,Niraparib,Loss of personal independence in daily activities,False,0.4708930066884576,3.0,10.276296054776655,10.276296054776655,14.817753474019515,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
Osimertinib||Malaise,Osimertinib,Malaise,False,0.4708866180668962,13.0,1.2099035340786153,1.2099035340786153,0.43804624397725433,0.9230769230769231,0.46153846153846156,0.6923076923076923,0.0,0.0
Cisplatin||Blood lactate dehydrogenase increased,Cisplatin,Blood lactate dehydrogenase increased,False,0.47088546743583276,1.0,0.6815488301119024,0.6815488301119024,0.13985514753024578,1.0,0.0,1.0,1.0,0.0
Olaparib||Cough,Olaparib,Cough,False,0.47088008335051745,11.0,1.3556719786293294,1.3556719786293294,0.9383169188090758,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.0,0.0
Carboplatin||White blood cell count decreased,Carboplatin,White blood cell count decreased,False,0.47087714930289426,14.0,1.0291677053039745,1.0291677053039745,0.010533466583590929,1.0,0.2857142857142857,0.5,0.14285714285714285,0.0
Rituximab||B-cell lymphoma,Rituximab,B-cell lymphoma,False,0.4708767838850879,1.0,2.442333105491,2.442333105491,0.7522366628564422,1.0,1.0,1.0,1.0,0.0
Nivolumab||Malignant pleural effusion,Nivolumab,Malignant pleural effusion,False,0.47085930368046086,1.0,2.670529313561819,2.670529313561819,0.9645438085412373,1.0,1.0,1.0,1.0,0.0
Paclitaxel||Oropharyngeal pain,Paclitaxel,Oropharyngeal pain,False,0.4708580472223661,8.0,3.627162162162162,3.627162162162162,13.007472760394485,1.0,1.0,0.625,0.0,0.0
Niraparib||Myelodysplastic syndrome,Niraparib,Myelodysplastic syndrome,False,0.4708384477144288,3.0,0.7895814000150485,0.7895814000150485,0.15158952629176295,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0
Gefitinib||Chronic obstructive pulmonary disease,Gefitinib,Chronic obstructive pulmonary disease,False,0.4708326325979123,1.0,0.7519705874160934,0.7519705874160934,0.0777039178857857,1.0,0.0,1.0,0.0,1.0
Gefitinib||Encephalopathy,Gefitinib,Encephalopathy,False,0.4708281855819538,1.0,1.3309022815749272,1.3309022815749274,0.07691325601122342,1.0,0.0,1.0,0.0,1.0
Gefitinib||Mobility decreased,Gefitinib,Mobility decreased,False,0.4708281855819538,1.0,1.3309022815749272,1.3309022815749274,0.07691325601122342,1.0,0.0,1.0,0.0,1.0
Olaparib||Hypernatraemia,Olaparib,Hypernatraemia,False,0.4708018614377384,1.0,9.684684684684685,9.684684684684685,5.643150485580464,1.0,1.0,1.0,0.0,0.0
Ibrutinib||Chest pain,Ibrutinib,Chest pain,False,0.4707976847601836,10.0,1.9171458907867827,1.9171458907867827,3.9902646705140707,0.8,0.1,0.8,0.1,0.0
Doxorubicin||Electrolyte imbalance,Doxorubicin,Electrolyte imbalance,False,0.47078075045042433,1.0,1.188174898212073,1.188174898212073,0.02761337947704504,1.0,1.0,1.0,1.0,0.0
Cisplatin||Haematotoxicity,Cisplatin,Haematotoxicity,False,0.4707656324590107,8.0,4.974059121072904,4.974059121072903,20.63142066268931,1.0,0.375,0.0,0.125,0.0
Imatinib||Weight decreased,Imatinib,Weight decreased,False,0.47076378089581544,16.0,1.6070167900145678,1.607016790014568,3.2872248956425936,1.0,0.0625,0.5625,0.0625,0.0
Talazoparib||Product dose omission issue,Talazoparib,Product dose omission issue,False,0.47076218764978744,2.0,6.6213190557313215,6.6213190557313215,8.15897115266508,0.5,0.5,0.5,0.0,0.0
Cetuximab||Gait disturbance,Cetuximab,Gait disturbance,False,0.470733860710106,1.0,0.5834018691588786,0.5834018691588785,0.2891907510836244,1.0,0.0,0.0,1.0,0.0
Atezolizumab||Purpura,Atezolizumab,Purpura,False,0.47073019579476466,2.0,5.453429170410303,5.453429170410303,6.510774814658142,0.0,0.0,0.0,0.0,0.0
Crizotinib||Lip swelling,Crizotinib,Lip swelling,False,0.47073019579476466,2.0,5.473912167606769,5.473912167606769,6.343205294572834,0.0,0.0,0.0,0.0,0.0
Nivolumab||Cytokine release syndrome,Nivolumab,Cytokine release syndrome,False,0.4707226881518057,1.0,0.2206930249602997,0.2206930249602997,2.667141437294646,1.0,0.0,1.0,0.0,1.0
Lenalidomide||Haematemesis,Lenalidomide,Haematemesis,False,0.4706951630931215,1.0,1.3580095875362028,1.358009587536203,0.0896086316112938,1.0,1.0,1.0,1.0,0.0
Cisplatin||Blood bilirubin increased,Cisplatin,Blood bilirubin increased,False,0.4706701371208245,1.0,0.39488699190587817,0.39488699190587817,0.880095401809259,1.0,0.0,0.0,0.0,0.0
Cisplatin||Oesophageal squamous cell carcinoma metastatic,Cisplatin,Oesophageal squamous cell carcinoma metastatic,False,0.470612016349083,1.0,27.28179043743642,27.28179043743642,12.204964845641891,1.0,1.0,0.0,0.0,0.0
Niraparib||Neuralgia,Niraparib,Neuralgia,False,0.4706009304034877,1.0,1.1408493537525795,1.1408493537525795,0.015392941524371845,1.0,0.0,0.0,1.0,0.0
Talazoparib||Neuralgia,Talazoparib,Neuralgia,False,0.47058644455397247,1.0,3.0872624113475178,3.0872624113475178,1.2935374791956924,1.0,1.0,1.0,1.0,0.0
Niraparib||Epistaxis,Niraparib,Epistaxis,False,0.47057751514770524,8.0,1.2228702062144257,1.2228702062144257,0.28518376067274553,0.875,0.0,0.625,0.375,0.0
Cisplatin||Disease progression,Cisplatin,Disease progression,False,0.47056108211826025,15.0,0.48711697793871644,0.48711697793871644,7.498597252375506,1.0,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.0
Trastuzumab||Mental disorder,Trastuzumab,Mental disorder,False,0.47055324286454003,1.0,2.7924557752341315,2.792455775234131,1.0090801453666796,1.0,1.0,1.0,1.0,0.0
Bortezomib||Upper respiratory tract infection,Bortezomib,Upper respiratory tract infection,False,0.47052550709498125,5.0,4.706082555196788,4.706082555196788,12.345948109131907,1.0,0.0,0.6,0.0,0.2
Talazoparib||Dyspepsia,Talazoparib,Dyspepsia,False,0.4704990368723763,3.0,1.3106693046373596,1.3106693046373594,0.20934596333251862,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
Osimertinib||Haemorrhoidal haemorrhage,Osimertinib,Haemorrhoidal haemorrhage,False,0.4704812496428822,1.0,17.482212160413972,17.482212160413972,10.06450378760348,0.0,0.0,0.0,0.0,0.0
Pomalidomide||Tooth infection,Pomalidomide,Tooth infection,False,0.4704808696060464,1.0,17.20056764427625,17.200567644276255,11.215051031266333,0.0,0.0,0.0,0.0,0.0
Ibrutinib||Cardio-respiratory arrest,Ibrutinib,Cardio-respiratory arrest,False,0.4704735597785914,1.0,1.5121342898778163,1.5121342898778163,0.1609023476573835,1.0,1.0,1.0,0.0,0.0
Atezolizumab||Impaired gastric emptying,Atezolizumab,Impaired gastric emptying,False,0.47045863068034105,2.0,19.09224318658281,19.09224318658281,25.219134019737304,1.0,0.5,1.0,0.0,0.0
Rituximab||Pulmonary embolism,Rituximab,Pulmonary embolism,False,0.47044212891529735,10.0,1.3863539622719863,1.3863539622719865,0.9786692664376249,1.0,0.4,0.9,0.2,0.0
Lenalidomide||Hepatorenal syndrome,Lenalidomide,Hepatorenal syndrome,False,0.4704316472197931,1.0,15.399547255234861,15.399547255234861,9.875314466243452,1.0,1.0,1.0,0.0,0.0
Dabrafenib||Skin exfoliation,Dabrafenib,Skin exfoliation,False,0.4703504799470854,6.0,3.497020725388601,3.497020725388601,9.407185727476724,0.5,0.0,0.0,0.0,0.0
Palbociclib||Red blood cell count decreased,Palbociclib,Red blood cell count decreased,False,0.47030098791476554,7.0,1.9743786870842228,1.9743786870842224,3.0763725072201455,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0
Niraparib||Blood pressure diastolic decreased,Niraparib,Blood pressure diastolic decreased,False,0.4702851566748475,1.0,4.279081133919844,4.279081133919844,1.8984696997638257,1.0,1.0,1.0,1.0,0.0
Carfilzomib||Left ventricular failure,Carfilzomib,Left ventricular failure,False,0.47027884331101766,1.0,11.857796167247386,11.857796167247386,7.781997015573699,1.0,1.0,1.0,0.0,0.0
Docetaxel||Diabetes mellitus,Docetaxel,Diabetes mellitus,False,0.4702732689166269,1.0,0.6514742701572717,0.6514742701572717,0.1754714972549632,1.0,0.0,0.0,1.0,0.0
Venetoclax||Retinopathy,Venetoclax,Retinopathy,False,0.4702728431639742,2.0,9.909722222222221,9.909722222222221,12.481129677694774,1.0,0.5,1.0,0.5,0.0
Venetoclax||Cardiac arrest,Venetoclax,Cardiac arrest,False,0.4702680263979496,3.0,1.917502418764896,1.9175024187648961,1.2212227478009754,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0
Venetoclax||Nausea,Venetoclax,Nausea,False,0.47026352342498723,15.0,0.4221018833564959,0.4221018833564959,11.036792360894434,0.9333333333333333,0.2,0.7333333333333333,0.0,0.0
Pembrolizumab||Inappropriate schedule of drug administration,Pembrolizumab,Inappropriate schedule of drug administration,False,0.4702451475336636,2.0,2.8808262711864403,2.8808262711864407,2.2571421333615893,0.5,0.5,0.0,0.0,0.0
Olaparib||Product use complaint,Olaparib,Product use complaint,False,0.4702421095488827,1.0,14.527297297297297,14.527297297297297,8.113193046069014,0.0,0.0,0.0,0.0,0.0
Olaparib||Hunger,Olaparib,Hunger,False,0.4702421095488827,1.0,14.527297297297297,14.527297297297297,8.113193046069014,0.0,0.0,0.0,0.0,0.0
Olaparib||Paranasal sinus discomfort,Olaparib,Paranasal sinus discomfort,False,0.4702421095488827,1.0,14.527297297297297,14.527297297297297,8.113193046069014,0.0,0.0,0.0,0.0,0.0
Niraparib||Skin ulcer,Niraparib,Skin ulcer,False,0.4701959103330827,1.0,0.9506534882878969,0.9506534882878969,0.002291150890639027,1.0,0.0,0.0,1.0,0.0
Niraparib||Rash macular,Niraparib,Rash macular,False,0.4701959103330827,1.0,0.9506534882878969,0.9506534882878969,0.002291150890639027,1.0,0.0,0.0,1.0,0.0
Ribociclib||Depression,Ribociclib,Depression,False,0.4701718286784656,3.0,1.978709466098919,1.978709466098919,1.3589327960573965,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
Lenalidomide||Rash,Lenalidomide,Rash,False,0.47014656184715486,14.0,0.9483856736810926,0.9483856736810926,0.03680289279702627,1.0,0.14285714285714285,0.2857142857142857,0.0,0.0
Carboplatin||Abdominal compartment syndrome,Carboplatin,Abdominal compartment syndrome,False,0.47011339414333675,5.0,8.732502616431187,8.732502616431187,24.17108209937921,1.0,0.0,0.0,0.0,0.0
Bortezomib||Decreased appetite,Bortezomib,Decreased appetite,False,0.4700944829939764,10.0,0.593962403473186,0.593962403473186,2.602758986216231,1.0,0.2,0.3,0.2,0.0
Carboplatin||Sepsis,Carboplatin,Sepsis,False,0.47008432452662824,9.0,0.7919749610836949,0.7919749610836949,0.4533002095586123,1.0,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.1111111111111111
Durvalumab||Respiratory rate increased,Durvalumab,Respiratory rate increased,False,0.4700645293960648,1.0,15.575107296137338,15.57510729613734,10.00583426072362,1.0,1.0,1.0,0.0,0.0
Paclitaxel||Traumatic lung injury,Paclitaxel,Traumatic lung injury,False,0.47005474917180834,1.0,28.94184168012924,28.94184168012924,13.030231231477023,1.0,0.0,1.0,0.0,0.0
Palbociclib||Scrotal oedema,Palbociclib,Scrotal oedema,False,0.4700501861240608,1.0,34.918604651162795,34.91860465116279,16.004069192787195,1.0,0.0,0.0,0.0,0.0
Ibrutinib||Nasal congestion,Ibrutinib,Nasal congestion,False,0.4700494168976712,1.0,1.6634093711467324,1.6634093711467324,0.24438865754797234,1.0,0.0,1.0,0.0,1.0
Imatinib||Gastric neoplasm,Imatinib,Gastric neoplasm,False,0.47001444578060236,3.0,0.0,0.0,75.5219698057262,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0
Crizotinib||Dyspepsia,Crizotinib,Dyspepsia,False,0.47000475336042397,9.0,3.9574473257698544,3.957447325769854,17.679122077249982,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0
Ipilimumab||Haemorrhage intracranial,Ipilimumab,Haemorrhage intracranial,False,0.4699827157547505,3.0,4.542158586619777,4.542158586619777,7.259829914329743,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333
Olaparib||Dyspnoea,Olaparib,Dyspnoea,False,0.46996890167355043,11.0,0.5041002415458937,0.5041002415458937,5.00880420634686,0.9090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091
Bortezomib||Dizziness,Bortezomib,Dizziness,False,0.469961474234708,5.0,0.4692086474489466,0.4692086474489465,2.8452041995518966,1.0,0.2,0.2,0.0,0.0
Trastuzumab||Glomerulonephritis,Trastuzumab,Glomerulonephritis,False,0.46993900901928004,1.0,6.981919875130074,6.981919875130073,3.9559665363378786,1.0,1.0,1.0,1.0,0.0
Ipilimumab||Venous thrombosis,Ipilimumab,Venous thrombosis,False,0.46993310749724465,2.0,16.3460843373494,16.3460843373494,20.057444738692695,1.0,1.0,1.0,0.0,0.0
Rituximab||Feeling hot,Rituximab,Feeling hot,False,0.4699250526859957,1.0,0.8952046783625731,0.8952046783625731,0.011433622098221801,1.0,0.0,0.0,1.0,0.0
Niraparib||Vision blurred,Niraparib,Vision blurred,False,0.4699157641474687,3.0,0.5180760984477971,0.5180760984477972,1.229731482386485,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
Gefitinib||EGFR gene mutation,Gefitinib,EGFR gene mutation,False,0.4699040926227367,3.0,0.0,0.0,100.87812854591563,1.0,0.3333333333333333,0.0,0.0,0.0
Epcoritamab||Rash,Epcoritamab,Rash,False,0.4699031975362732,9.0,0.4684182114404203,0.46841821144042034,5.117104279463967,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0
Niraparib||Cardiac failure congestive,Niraparib,Cardiac failure congestive,False,0.46988571876744056,3.0,0.6578214742544706,0.6578214742544707,0.48461051149065754,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0
Osimertinib||Cerebral ischaemia,Osimertinib,Cerebral ischaemia,False,0.46985561777296453,1.0,11.654592496765849,11.654592496765847,7.0970658847282175,1.0,1.0,1.0,0.0,0.0
Paclitaxel||Thrombocytopenia,Paclitaxel,Thrombocytopenia,False,0.469837058462605,16.0,1.0241657298242581,1.024165729824258,0.008372561674865737,1.0,0.1875,0.3125,0.0625,0.0
Carboplatin||Pulmonary haemorrhage,Carboplatin,Pulmonary haemorrhage,False,0.4698232032015904,4.0,5.750222102571006,5.750222102571006,12.18028545779098,1.0,1.0,1.0,0.0,0.0
Ipilimumab||Rectal haemorrhage,Ipilimumab,Rectal haemorrhage,False,0.4697909023540369,5.0,3.7889587700908454,3.7889587700908454,9.12627974566494,1.0,0.2,1.0,0.4,0.0
Bortezomib||Tooth injury,Bortezomib,Tooth injury,False,0.46978960214734033,1.0,32.88299817184644,32.88299817184644,14.990850998635647,1.0,0.0,0.0,0.0,0.0
Bortezomib||Pancreatic mass,Bortezomib,Pancreatic mass,False,0.46978960214734033,1.0,32.88299817184644,32.88299817184644,14.990850998635647,1.0,0.0,0.0,0.0,0.0
Paclitaxel||Blindness,Paclitaxel,Blindness,False,0.4697760025258921,1.0,1.0331179321486268,1.0331179321486268,0.000989729584138625,1.0,0.0,0.0,0.0,1.0
Gefitinib||Cerebral infarction,Gefitinib,Cerebral infarction,False,0.4697670624601036,4.0,6.934788189987162,6.934788189987163,16.406163663953404,1.0,0.25,1.0,0.0,0.0
Bortezomib||Activities of daily living impaired,Bortezomib,Activities of daily living impaired,False,0.46975413772654895,2.0,4.699303135888502,4.699303135888502,4.938379243652762,1.0,0.0,0.5,0.0,0.5
Talazoparib||Weight decreased,Talazoparib,Weight decreased,False,0.4697445085354139,2.0,0.33546848381601363,0.33546848381601363,2.5412045332144135,0.0,0.0,0.0,0.0,0.0
Gefitinib||Gastrointestinal haemorrhage,Gefitinib,Gastrointestinal haemorrhage,False,0.46973397036566206,9.0,5.793947198969735,5.793947198969736,29.538559350820808,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.0
Carboplatin||Purulent discharge,Carboplatin,Purulent discharge,False,0.4697325129757599,1.0,4.882084095063985,4.882084095063985,2.4697982317847345,1.0,0.0,0.0,0.0,1.0
Nivolumab||Adrenocortical insufficiency acute,Nivolumab,Adrenocortical insufficiency acute,False,0.4697323091036767,1.0,22.70575959933222,22.70575959933222,13.523127177554885,1.0,1.0,1.0,0.0,0.0
Doxorubicin||Agitation,Doxorubicin,Agitation,False,0.469698535544863,1.0,1.5844102200979524,1.5844102200979524,0.19712455257955724,1.0,1.0,1.0,1.0,0.0
Vemurafenib||Pruritus,Vemurafenib,Pruritus,False,0.4696973713190927,10.0,1.4063765420165215,1.4063765420165213,1.0865648620574133,1.0,0.2,0.2,0.0,0.3
Vemurafenib||Brain operation,Vemurafenib,Brain operation,False,0.4696958722649656,1.0,35.67678100263852,35.67678100263852,16.381525527274825,1.0,0.0,0.0,0.0,0.0
Bortezomib||General physical health deterioration,Bortezomib,General physical health deterioration,False,0.4696731314246069,4.0,0.8939888531725266,0.8939888531725266,0.04726170608769939,1.0,0.5,1.0,0.25,0.0
Cisplatin||Haemoglobin abnormal,Cisplatin,Haemoglobin abnormal,False,0.46963976238693544,1.0,2.7277212614445574,2.7277212614445574,0.9589838706079734,1.0,1.0,1.0,0.0,0.0
Atezolizumab||Aspartate aminotransferase increased,Atezolizumab,Aspartate aminotransferase increased,False,0.46959974774401897,11.0,3.9393801965230537,3.9393801965230537,21.874318079017698,1.0,0.0,0.8181818181818182,0.09090909090909091,0.0
Imatinib||Heart rate irregular,Imatinib,Heart rate irregular,False,0.46957005004840674,1.0,1.5377412683823528,1.537741268382353,0.17091649717366422,1.0,0.0,0.0,1.0,0.0
Talazoparib||Vomiting,Talazoparib,Vomiting,False,0.46956582548347686,13.0,0.7062695695906812,0.7062695695906812,1.4905018158021,0.6923076923076923,0.07692307692307693,0.6153846153846154,0.0,0.0
Crizotinib||Haemorrhagic stroke,Crizotinib,Haemorrhagic stroke,False,0.4695612248144268,1.0,7.294015029522276,7.294015029522276,4.547011372248209,1.0,1.0,1.0,1.0,0.0
Rucaparib||Lethargy,Rucaparib,Lethargy,False,0.46955592516420436,2.0,0.8916006071850228,0.8916006071850228,0.023951448234706702,0.5,0.0,0.5,0.5,0.0
Ibrutinib||Multiple organ dysfunction syndrome,Ibrutinib,Multiple organ dysfunction syndrome,False,0.469555162537043,1.0,1.9570609994922754,1.9570609994922754,0.4287278744936878,1.0,1.0,1.0,1.0,0.0
Docetaxel||Mucosal inflammation,Docetaxel,Mucosal inflammation,False,0.46955361345718066,13.0,3.3407782881883943,3.3407782881883943,18.183465938925746,1.0,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.07692307692307693
Niraparib||Hypotension,Niraparib,Hypotension,False,0.46954916939424324,10.0,0.8382993720363963,0.8382993720363963,0.2789127818439971,1.0,0.1,0.7,0.4,0.0
Niraparib||Therapeutic response unexpected,Niraparib,Therapeutic response unexpected,False,0.46954094365953547,1.0,2.445049574081832,2.4450495740818323,0.7057013567556712,1.0,0.0,0.0,1.0,0.0
Vemurafenib||Malignant neoplasm progression,Vemurafenib,Malignant neoplasm progression,False,0.46953260133270874,8.0,0.41576094096215654,0.4157609409621566,6.202161094110013,1.0,0.625,0.125,0.0,0.125
Dabrafenib||Night sweats,Dabrafenib,Night sweats,False,0.4695213772900021,1.0,2.0520639501765845,2.0520639501765845,0.49473737352641395,1.0,0.0,0.0,0.0,1.0
Trastuzumab||Acute hepatic failure,Trastuzumab,Acute hepatic failure,False,0.4695100893178392,1.0,4.654439819632328,4.654439819632327,2.3728349872893455,1.0,1.0,1.0,1.0,0.0
Trastuzumab||Neutropenia,Trastuzumab,Neutropenia,False,0.4694804556363546,13.0,0.6166887050372567,0.6166887050372568,2.8737769606274677,1.0,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.0
Dabrafenib||Ill-defined disorder,Dabrafenib,Ill-defined disorder,False,0.46946946898936187,4.0,9.321086675291074,9.321086675291074,22.73894206045198,0.75,0.5,0.25,0.0,0.0
Bortezomib||Acidosis,Bortezomib,Acidosis,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Bortezomib||Spinal osteoarthritis,Bortezomib,Spinal osteoarthritis,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Bortezomib||Synovitis,Bortezomib,Synovitis,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Bortezomib||Thoracic vertebral fracture,Bortezomib,Thoracic vertebral fracture,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Bortezomib||Radiation injury,Bortezomib,Radiation injury,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Bortezomib||Hiatus hernia,Bortezomib,Hiatus hernia,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Bortezomib||Post herpetic neuralgia,Bortezomib,Post herpetic neuralgia,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Bortezomib||Device related sepsis,Bortezomib,Device related sepsis,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Bortezomib||Hyperparathyroidism,Bortezomib,Hyperparathyroidism,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Bortezomib||Aortic valve incompetence,Bortezomib,Aortic valve incompetence,False,0.4694640867780216,1.0,8.220292504570384,8.220292504570384,4.920367447868041,1.0,0.0,1.0,0.0,0.0
Doxorubicin||Tachypnoea,Doxorubicin,Tachypnoea,False,0.4694589086639521,1.0,2.376880863869711,2.3768808638697116,0.7107642488518263,1.0,1.0,1.0,1.0,0.0
Cisplatin||Blood alkaline phosphatase increased,Cisplatin,Blood alkaline phosphatase increased,False,0.4694572759348315,1.0,0.4325437194206268,0.43254371942062686,0.7057039878409557,1.0,0.0,1.0,1.0,0.0
Epcoritamab||Bacteraemia,Epcoritamab,Bacteraemia,False,0.46944843451241136,5.0,10.604313725490197,10.604313725490195,32.57975553321129,1.0,0.4,0.6,0.2,0.0
Docetaxel||Pneumonitis,Docetaxel,Pneumonitis,False,0.46944723262760063,13.0,1.8685990260220449,1.8685990260220449,4.692940415501501,1.0,0.38461538461538464,0.5384615384615384,0.3076923076923077,0.0
